ProjectName;FolderIndex;FolderName;FileIndex;FileName;PageCount;FileStatus;CountPagesIdentifiedInFile;PageIndex;ProfileName"Samples";0;"Moffat";0;"Absa01\0db592e4.pdf";2;"OcrProcessed";1;0;"Absa Current Account Statement"
"Samples";0;"Moffat";9;"Absa11\3dd9f215.pdf";8;"OcrProcessed";7;6;"Absa Current Account Statement"
"Samples";0;"Moffat";9;"Absa11\3dd9f215.pdf";8;"OcrProcessed";7;7;""
"Samples";0;"Moffat";10;"Absa12\0aba87e0.pdf";8;"OcrProcessed";7;0;"Absa Current Account Statement"
"Samples";0;"Moffat";10;"Absa12\0aba87e0.pdf";8;"OcrProcessed";7;1;"Absa Current Account Statement"
"Samples";0;"Moffat";10;"Absa12\0aba87e0.pdf";8;"OcrProcessed";7;2;"Absa Current Account Statement"
"Samples";0;"Moffat";10;"Absa12\0aba87e0.pdf";8;"OcrProcessed";7;3;"Absa Current Account Statement"
"Samples";0;"Moffat";10;"Absa12\0aba87e0.pdf";8;"OcrProcessed";7;4;"Absa Current Account Statement"
"Samples";0;"Moffat";10;"Absa12\0aba87e0.pdf";8;"OcrProcessed";7;5;"Absa Current Account Statement"
"Samples";0;"Moffat";10;"Absa12\0aba87e0.pdf";8;"OcrProcessed";7;6;"Absa Current Account Statement"
"Samples";0;"Moffat";10;"Absa12\0aba87e0.pdf";8;"OcrProcessed";7;7;""
"Samples";0;"Moffat";11;"Consent\00a9d205.pdf";1;"Consent";1;0;"Consent"
"Samples";0;"Moffat";12;"Payslip03\4a8cae4f.pdf";1;"OcrProcessed";0;0;""
"Samples";0;"Moffat";13;"Payslip04\016b7949.pdf";1;"OcrProcessed";0;0;""
"Samples";0;"Moffat";14;"Payslip05\a5ffb32c.pdf";1;"OcrProcessed";0;0;""
